	captured_length	eth_dst	eth_src	highest_layer	info_line	interface_captured	ip_dst	ip_src	length	number	project_id	sniff_timestamp	tcp_dstport	tcp_srcport	tcp_stream
100	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	38316 > 34573 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	101	4	2010-02-03 01:34:07	34573.0	38316.0	50.0
101	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	40800 > 6667 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	102	4	2010-02-03 01:34:07	6667.0	40800.0	51.0
102	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	50914 > 1761 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	103	4	2010-02-03 01:34:07	1761.0	50914.0	52.0
103	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1761 > 50914 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	104	4	2010-02-03 01:34:07	50914.0	1761.0	52.0
104	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	34573 > 38316 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	105	4	2010-02-03 01:34:07	38316.0	34573.0	50.0
105	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	42069 > 4224 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	106	4	2010-02-03 01:34:07	4224.0	42069.0	53.0
106	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	59535 > 1761 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	107	4	2010-02-03 01:34:07	1761.0	59535.0	54.0
107	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	4224 > 42069 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	108	4	2010-02-03 01:34:07	42069.0	4224.0	53.0
108	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	37505 > 8402 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	109	4	2010-02-03 01:34:07	8402.0	37505.0	55.0
109	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	6667 > 40800 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	110	4	2010-02-03 01:34:07	40800.0	6667.0	51.0
110	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1761 > 59535 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	111	4	2010-02-03 01:34:07	59535.0	1761.0	54.0
111	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	8402 > 37505 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	112	4	2010-02-03 01:34:07	37505.0	8402.0	55.0
112	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	35615 > 6667 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	113	4	2010-02-03 01:34:07	6667.0	35615.0	56.0
113	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	37056 > 8402 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	114	4	2010-02-03 01:34:07	8402.0	37056.0	57.0
114	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36126 > 2005 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	115	4	2010-02-03 01:34:07	2005.0	36126.0	58.0
115	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	2005 > 36126 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	116	4	2010-02-03 01:34:07	36126.0	2005.0	58.0
116	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	6667 > 35615 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	117	4	2010-02-03 01:34:07	35615.0	6667.0	56.0
117	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	52570 > 1761 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	118	4	2010-02-03 01:34:07	1761.0	52570.0	59.0
118	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	36615 > 2005 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	119	4	2010-02-03 01:34:07	2005.0	36615.0	60.0
119	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1761 > 52570 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	120	4	2010-02-03 01:34:07	52570.0	1761.0	59.0
120	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	33903 > 1009 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	121	4	2010-02-03 01:34:07	1009.0	33903.0	61.0
121	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1009 > 33903 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	122	4	2010-02-03 01:34:07	33903.0	1009.0	61.0
122	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	8402 > 37056 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	123	4	2010-02-03 01:34:07	37056.0	8402.0	57.0
123	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	2005 > 36615 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	124	4	2010-02-03 01:34:07	36615.0	2005.0	60.0
124	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	45489 > 8402 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	125	4	2010-02-03 01:34:07	8402.0	45489.0	62.0
125	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	39045 > 1009 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	126	4	2010-02-03 01:34:07	1009.0	39045.0	63.0
126	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	45976 > 1073 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	127	4	2010-02-03 01:34:07	1073.0	45976.0	64.0
127	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1073 > 45976 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	128	4	2010-02-03 01:34:07	45976.0	1073.0	64.0
128	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	8402 > 45489 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	129	4	2010-02-03 01:34:07	45489.0	8402.0	62.0
129	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	49341 > 2005 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	130	4	2010-02-03 01:34:07	2005.0	49341.0	65.0
130	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	35768 > 1073 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	131	4	2010-02-03 01:34:07	1073.0	35768.0	66.0
131	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	37405 > 8180 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	132	4	2010-02-03 01:34:07	8180.0	37405.0	67.0
132	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	8180 > 37405 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	133	4	2010-02-03 01:34:07	37405.0	8180.0	67.0
133	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	2005 > 49341 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	134	4	2010-02-03 01:34:07	49341.0	2005.0	65.0
134	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1009 > 39045 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	135	4	2010-02-03 01:34:07	39045.0	1009.0	63.0
135	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1073 > 35768 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	136	4	2010-02-03 01:34:07	35768.0	1073.0	66.0
136	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	48927 > 1009 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	137	4	2010-02-03 01:34:07	1009.0	48927.0	68.0
137	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	57034 > 8180 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	138	4	2010-02-03 01:34:07	8180.0	57034.0	69.0
138	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	49002 > 999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	139	4	2010-02-03 01:34:07	999.0	49002.0	70.0
139	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	8180 > 57034 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	140	4	2010-02-03 01:34:07	57034.0	8180.0	69.0
140	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	999 > 49002 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	141	4	2010-02-03 01:34:07	49002.0	999.0	70.0
141	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1009 > 48927 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	142	4	2010-02-03 01:34:07	48927.0	1009.0	68.0
142	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	43638 > 1073 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	143	4	2010-02-03 01:34:07	1073.0	43638.0	71.0
143	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	45915 > 999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	144	4	2010-02-03 01:34:07	999.0	45915.0	72.0
144	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	60749 > 33354 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	145	4	2010-02-03 01:34:07	33354.0	60749.0	73.0
145	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	999 > 45915 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	146	4	2010-02-03 01:34:07	45915.0	999.0	72.0
146	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1073 > 43638 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	147	4	2010-02-03 01:34:07	43638.0	1073.0	71.0
147	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	33354 > 60749 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	148	4	2010-02-03 01:34:07	60749.0	33354.0	73.0
148	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	59073 > 8180 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	149	4	2010-02-03 01:34:07	8180.0	59073.0	74.0
149	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	54774 > 33354 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	150	4	2010-02-03 01:34:07	33354.0	54774.0	75.0
150	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	44500 > 9003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	151	4	2010-02-03 01:34:07	9003.0	44500.0	76.0
151	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	8180 > 59073 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	152	4	2010-02-03 01:34:07	59073.0	8180.0	74.0
152	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	9003 > 44500 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	153	4	2010-02-03 01:34:07	44500.0	9003.0	76.0
153	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	33354 > 54774 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	154	4	2010-02-03 01:34:07	54774.0	33354.0	75.0
154	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36716 > 555 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	155	4	2010-02-03 01:34:07	555.0	36716.0	77.0
155	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	555 > 36716 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	156	4	2010-02-03 01:34:07	36716.0	555.0	77.0
156	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	34434 > 999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	157	4	2010-02-03 01:34:07	999.0	34434.0	78.0
157	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	39488 > 9003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	158	4	2010-02-03 01:34:07	9003.0	39488.0	79.0
158	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	57027 > 1174 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	159	4	2010-02-03 01:34:07	1174.0	57027.0	80.0
159	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1174 > 57027 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	160	4	2010-02-03 01:34:07	57027.0	1174.0	80.0
160	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	999 > 34434 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	161	4	2010-02-03 01:34:07	34434.0	999.0	78.0
161	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	42141 > 33354 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	162	4	2010-02-03 01:34:07	33354.0	42141.0	81.0
162	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	34068 > 555 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	163	4	2010-02-03 01:34:07	555.0	34068.0	82.0
163	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	51207 > 144 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	164	4	2010-02-03 01:34:07	144.0	51207.0	83.0
164	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	144 > 51207 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	165	4	2010-02-03 01:34:07	51207.0	144.0	83.0
165	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	33354 > 42141 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	166	4	2010-02-03 01:34:07	42141.0	33354.0	81.0
166	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	52141 > 9003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	167	4	2010-02-03 01:34:07	9003.0	52141.0	84.0
167	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	59979 > 1174 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	168	4	2010-02-03 01:34:07	1174.0	59979.0	85.0
168	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	45405 > 15003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	169	4	2010-02-03 01:34:07	15003.0	45405.0	86.0
169	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	15003 > 45405 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	170	4	2010-02-03 01:34:07	45405.0	15003.0	86.0
170	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	9003 > 52141 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	171	4	2010-02-03 01:34:07	52141.0	9003.0	84.0
171	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	43819 > 555 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	172	4	2010-02-03 01:34:07	555.0	43819.0	87.0
172	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	47582 > 144 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	173	4	2010-02-03 01:34:07	144.0	47582.0	88.0
173	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	45967 > 16018 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	174	4	2010-02-03 01:34:07	16018.0	45967.0	89.0
174	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	555 > 43819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	175	4	2010-02-03 01:34:07	43819.0	555.0	87.0
175	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	16018 > 45967 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	176	4	2010-02-03 01:34:07	45967.0	16018.0	89.0
176	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	44367 > 1174 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	177	4	2010-02-03 01:34:07	1174.0	44367.0	90.0
177	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	56258 > 15003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	178	4	2010-02-03 01:34:07	15003.0	56258.0	91.0
178	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	35476 > 3971 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	179	4	2010-02-03 01:34:07	3971.0	35476.0	92.0
179	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	3971 > 35476 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	180	4	2010-02-03 01:34:07	35476.0	3971.0	92.0
180	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1174 > 44367 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	181	4	2010-02-03 01:34:07	44367.0	1174.0	90.0
181	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	58410 > 144 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	182	4	2010-02-03 01:34:07	144.0	58410.0	93.0
182	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	58518 > 16018 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	183	4	2010-02-03 01:34:07	16018.0	58518.0	94.0
183	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	54513 > 3914 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	184	4	2010-02-03 01:34:07	3914.0	54513.0	95.0
184	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	3914 > 54513 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	185	4	2010-02-03 01:34:07	54513.0	3914.0	95.0
185	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	144 > 58410 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	186	4	2010-02-03 01:34:07	58410.0	144.0	93.0
186	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	51707 > 15003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	187	4	2010-02-03 01:34:07	15003.0	51707.0	96.0
187	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	41279 > 3971 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	188	4	2010-02-03 01:34:07	3971.0	41279.0	97.0
188	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	37332 > 2030 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	189	4	2010-02-03 01:34:07	2030.0	37332.0	98.0
189	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	2030 > 37332 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	190	4	2010-02-03 01:34:07	37332.0	2030.0	98.0
190	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	15003 > 51707 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	191	4	2010-02-03 01:34:07	51707.0	15003.0	96.0
191	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	49068 > 16018 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	192	4	2010-02-03 01:34:07	16018.0	49068.0	99.0
192	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	54185 > 3914 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	193	4	2010-02-03 01:34:07	3914.0	54185.0	100.0
193	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	41984 > 1862 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	194	4	2010-02-03 01:34:07	1862.0	41984.0	101.0
194	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	16018 > 49068 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	195	4	2010-02-03 01:34:07	49068.0	16018.0	99.0
195	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1862 > 41984 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	196	4	2010-02-03 01:34:07	41984.0	1862.0	101.0
196	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	49584 > 3971 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	197	4	2010-02-03 01:34:07	3971.0	49584.0	102.0
197	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	46756 > 2030 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	198	4	2010-02-03 01:34:07	2030.0	46756.0	103.0
198	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	3971 > 49584 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	199	4	2010-02-03 01:34:07	49584.0	3971.0	102.0
