action_id	action_type	action_params	session_id	user_id	project_id	creation_time	parent_display_id	child_display_id	solution
0	back		27	11	1		270	263	False
243	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 16}	27	11	1	2016-08-27 19:31:40	263	271	False
244	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 16}	29	11	1	2016-08-27 19:32:59	272	273	False
252	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 16}	30	11	1	2016-08-27 19:46:20	281	282	False
253	filter	{'field': 'info_line', 'term': 'Echo (ping) reques', 'condition': 16}	30	11	1	2016-08-27 19:46:32	282	283	False
0	back		30	11	1		283	282	False
0	back		30	11	1		282	281	False
254	filter	{'field': 'info_line', 'term': 'Echo (ping) replay', 'condition': 16}	30	11	1	2016-08-27 19:46:50	281	284	False
0	back		30	11	1		284	281	False
255	filter	{'field': 'info_line', 'term': 'Echo (ping) reply', 'condition': 16}	30	11	1	2016-08-27 19:47:12	281	285	False
306	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 512}	31	11	1	2016-08-27 20:50:19	336	337	False
315	filter	{'field': 'ip_dst', 'term': '192.168.1.122', 'condition': 16}	32	11	1	2016-08-27 20:54:01	346	347	False
316	filter	{'field': 'info_line', 'term': 'Echo (ping) reply', 'condition': 16}	32	11	1	2016-08-27 20:54:11	347	348	False
317	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	32	11	1	2016-08-27 20:54:15	348	349	False
0	back		32	11	1		349	348	False
0	back		32	11	1		348	347	False
0	back		32	11	1		347	346	False
318	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 512}	32	11	1	2016-08-27 20:54:45	346	350	False
324	filter	{'field': 'highest_layer', 'term': 'ICMP', 'condition': 512}	33	11	1	2016-08-27 20:56:30	356	357	True
0	back		33	11	1		357	356	True
328	filter	{'field': 'ip_dst', 'term': '192.168.1.1', 'condition': 8}	33	11	1	2016-08-27 20:57:10	356	361	True
0	back		33	11	1		361	356	True
329	filter	{'field': 'ip_dst', 'term': '192.168.1.122', 'condition': 8}	33	11	1	2016-08-27 20:57:46	356	362	True
330	filter	{'field': 'highest_layer', 'term': 'ICMP', 'condition': 8}	33	11	1	2016-08-27 20:57:54	362	363	True
331	filter	{'field': 'info_line', 'term': 'Echo (ping) reply', 'condition': 16}	33	11	1	2016-08-27 20:58:02	363	364	True
332	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	33	11	1	2016-08-27 20:58:10	364	365	True
0	back		33	11	1		365	364	True
0	back		33	11	1		364	363	True
0	back		33	11	1		363	362	True
333	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 8}	33	11	1	2016-08-27 20:58:28	362	366	True
334	filter	{'field': 'info_line', 'term': 'SYN', 'condition': 16}	33	11	1	2016-08-27 20:58:40	366	367	True
0	back		33	11	1		367	366	True
0	back		33	11	1		366	362	True
0	back		33	11	1		362	356	True
335	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 512}	33	11	1	2016-08-27 20:59:12	356	368	True
348	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	34	12	1	2016-08-28 18:27:14	381	382	False
349	group	{'field': 'tcp_dstport', 'aggregations': [], 'groupPriority': 1}	34	12	1	2016-08-28 18:27:42	382	383	False
350	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 2}	34	12	1	2016-08-28 18:28:04	383	384	False
0	back		34	12	1		384	383	False
0	back		34	12	1		383	382	False
0	back		34	12	1		382	381	False
351	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 32}	34	12	1	2016-08-28 18:29:39	381	385	False
352	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	34	12	1	2016-08-28 18:30:07	385	386	False
0	back		34	12	1		386	385	False
353	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	34	12	1	2016-08-28 18:30:25	385	387	False
360	group	{'field': 'tcp_srcport', 'aggregations': [], 'groupPriority': 0}	35	13	1	2016-08-28 22:24:10	388	395	False
361	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	37	10	1	2016-08-29 14:20:06	397	398	False
362	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	37	10	1	2016-08-29 14:20:20	398	399	False
363	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	38	10	1	2016-08-29 14:21:05	400	401	False
365	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	38	10	1	2016-08-29 14:25:42	401	403	False
366	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	38	10	1	2016-08-29 14:26:43	403	404	False
0	back		38	10	1		404	403	False
367	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 2}	38	10	1	2016-08-29 14:26:46	403	405	False
368	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 32}	39	14	1	2016-08-30 17:34:18	409	410	False
369	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	39	14	1	2016-08-30 17:35:04	410	411	False
0	back		39	14	1		411	410	False
0	back		39	14	1		410	409	False
370	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	39	14	1	2016-08-30 17:37:09	409	412	False
0	back		39	14	1		412	409	False
371	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	39	14	1	2016-08-30 17:38:39	409	413	False
372	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	39	14	1	2016-08-30 17:38:47	413	414	False
373	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 2}	39	14	1	2016-08-30 17:41:38	414	415	False
0	back		39	14	1		415	414	False
0	back		39	14	1		414	413	False
0	back		39	14	1		413	409	False
374	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 16}	39	14	1	2016-08-30 17:45:15	409	416	False
375	filter	{'field': 'info_line', 'term': 'Echo reply', 'condition': 16}	39	14	1	2016-08-30 17:45:45	416	417	False
0	back		39	14	1		417	416	False
376	filter	{'field': 'info_line', 'term': 'reply', 'condition': 16}	39	14	1	2016-08-30 17:46:03	416	418	False
377	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	39	14	1	2016-08-30 17:46:15	418	419	False
0	back		39	14	1		419	418	False
378	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	39	14	1	2016-08-30 17:46:37	418	420	False
0	back		39	14	1		420	418	False
0	back		39	14	1		418	416	False
0	back		39	14	1		416	409	False
379	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 64}	39	14	1	2016-08-30 17:50:18	409	421	False
380	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}, {'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	39	14	1	2016-08-30 17:50:41	421	422	False
381	group	{'field': 'packet_number', 'aggregations': [], 'groupPriority': 0}	40	15	1	2016-08-31 14:11:53	423	424	False
382	filter	{'field': 'highest_layer', 'term': 'http', 'condition': 16}	41	15	1	2016-08-31 14:13:59	425	426	False
383	filter	{'field': 'highest_layer', 'term': '*http*', 'condition': 16}	41	15	1	2016-08-31 14:14:05	426	427	False
384	filter	{'field': 'highest_layer', 'term': 'http', 'condition': 16}	41	15	1	2016-08-31 14:14:19	427	428	False
385	filter	{'field': 'highest_layer', 'term': 'http', 'condition': 16}	41	15	1	2016-08-31 14:14:21	428	429	False
387	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	42	10	2	2016-08-31 14:23:44	431	432	False
391	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	43	17	1	2016-08-31 14:58:58	433	437	False
394	filter	{'field': 'ip_dst', 'term': '82.108.163.88', 'condition': 8}	43	17	1	2016-08-31 15:01:55	437	440	False
395	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	44	10	1	2016-08-31 15:24:21	441	442	False
0	back		44	10	1		442	441	False
396	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	44	10	1	2016-08-31 15:24:45	441	443	False
397	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	45	10	2	2016-08-31 15:42:55	444	445	False
398	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 1}	45	10	2	2016-08-31 15:44:37	445	446	False
0	back		45	10	2		446	445	False
0	back		45	10	2		445	444	False
399	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	45	10	2	2016-08-31 15:44:55	444	447	False
0	back		45	10	2		447	444	False
400	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	45	10	2	2016-08-31 15:46:43	444	448	False
401	filter	{'field': 'highest_layer', 'term': 'ICMP', 'condition': 8}	46	7	1	2016-08-31 16:46:18	449	450	False
405	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 512}	46	7	1	2016-08-31 16:48:35	450	454	False
409	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 8}	46	7	1	2016-08-31 16:49:59	454	458	False
439	group	{'field': 'ip_src', 'aggregations': [{'field': 'info_line', 'type': 'count'}], 'groupPriority': 0}	47	7	1	2016-08-31 17:07:47	488	489	False
440	group	{'field': 'highest_layer', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	48	7	1	2016-08-31 17:19:50	490	491	False
0	back		48	7	1		491	490	False
441	group	{'field': 'ip_dst', 'aggregations': [{'field': 'ip_src', 'type': 'min'}], 'groupPriority': 0}	48	7	1	2016-08-31 17:21:32	490	492	False
443	group	{'field': 'ip_src', 'aggregations': [{'field': 'info_line', 'type': 'count'}], 'groupPriority': 0}	49	7	1	2016-08-31 17:22:57	493	495	True
0	back		49	7	1		495	493	True
444	group	{'field': 'ip_dst', 'aggregations': [{'field': 'ip_src', 'type': 'min'}], 'groupPriority': 0}	49	7	1	2016-08-31 17:23:22	493	496	True
445	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	51	10	2	2016-08-31 17:58:49	498	500	False
0	back		51	10	2		500	498	False
447	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}, {'field': 'tcp_srcport', 'type': 'min'}, {'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	51	10	2	2016-08-31 18:00:07	498	502	False
446	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'tcp_srcport', 'type': 'count'}, {'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	52	18	2	2016-08-31 17:59:13	499	501	False
448	group	{'field': 'highest_layer', 'aggregations': [{'field': 'tcp_srcport', 'type': 'count'}, {'field': 'length', 'type': 'sum'}], 'groupPriority': 1}	52	18	2	2016-08-31 18:01:07	501	503	False
450	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	54	20	1	2016-09-01 13:34:37	505	507	False
452	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 16}	55	21	1	2016-09-01 21:06:38	508	510	True
0	back		55	21	1		510	508	True
455	group	{'field': 'ip_src', 'aggregations': [{'field': 'highest_layer', 'type': 'count'}], 'groupPriority': 0}	55	21	1	2016-09-01 21:10:10	508	514	True
0	back		55	21	1		514	508	True
458	filter	{'field': 'ip_dst', 'term': '192.168.1.122', 'condition': 16}	55	21	1	2016-09-01 21:26:58	508	517	True
459	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 16}	55	21	1	2016-09-01 21:27:32	517	518	True
479	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	57	11	2	2016-09-02 17:31:02	538	539	True
0	back		57	11	2		539	538	True
480	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	57	11	2	2016-09-02 17:35:02	538	540	True
481	filter	{'field': 'info_line', 'term': 'Nzmx', 'condition': 16}	57	11	2	2016-09-02 17:50:44	540	541	True
0	back		57	11	2		541	540	True
482	filter	{'field': 'tcp_stream', 'term': '3', 'condition': 8}	57	11	2	2016-09-02 17:53:08	540	542	True
483	filter	{'field': 'ip_src', 'term': '98.114.205.102', 'condition': 16}	57	11	2	2016-09-02 17:53:36	542	543	True
0	back		57	11	2		543	542	True
484	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	57	11	2	2016-09-02 17:54:46	542	544	True
0	back		57	11	2		544	542	True
485	group	{'field': 'ip_src', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 1}	57	11	2	2016-09-02 17:55:31	542	545	True
486	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 17:41:01	548	549	False
0	back		59	23	1		549	548	False
487	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 17:42:39	548	550	False
0	back		59	23	1		550	548	False
488	group	{'field': 'ip_src', 'aggregations': [{'field': 'sniff_timestamp', 'type': 'count'}], 'groupPriority': 0}	59	23	1	2016-09-03 17:43:29	548	551	False
491	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 17:46:45	551	554	False
0	back		59	23	1		554	551	False
492	filter	{'field': 'highest_layer', 'term': 'ICMP', 'condition': 512}	59	23	1	2016-09-03 17:48:41	551	555	False
0	back		59	23	1		555	551	False
493	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	59	23	1	2016-09-03 17:54:23	551	556	False
0	back		59	23	1		556	551	False
494	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 17:56:39	551	557	False
0	back		59	23	1		557	551	False
495	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 17:57:13	551	558	False
0	back		59	23	1		558	551	False
496	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 17:57:59	551	559	False
497	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 1}	59	23	1	2016-09-03 17:58:05	559	560	False
0	back		59	23	1		560	559	False
0	back		59	23	1		559	551	False
498	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 17:59:03	551	561	False
499	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	59	23	1	2016-09-03 17:59:07	561	562	False
0	back		59	23	1		562	561	False
0	back		59	23	1		561	551	False
500	group	{'field': 'eth_dst', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 18:01:03	551	563	False
501	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	59	23	1	2016-09-03 18:01:15	563	564	False
0	back		59	23	1		564	563	False
0	back		59	23	1		563	551	False
502	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	59	23	1	2016-09-03 18:02:11	551	565	False
503	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	60	23	1	2016-09-04 00:32:33	566	567	False
504	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 1}	60	23	1	2016-09-04 00:32:41	567	568	False
0	back		60	23	1		568	567	False
0	back		60	23	1		567	566	False
505	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	60	23	1	2016-09-04 00:33:17	566	569	False
506	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	60	23	1	2016-09-04 00:33:22	569	570	False
0	back		60	23	1		570	569	False
0	back		60	23	1		569	566	False
507	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	60	23	1	2016-09-04 00:35:07	566	571	False
0	back		60	23	1		571	566	False
508	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	60	23	1	2016-09-04 00:37:40	566	572	False
0	back		60	23	1		572	566	False
509	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'packet_number', 'type': 'count'}], 'groupPriority': 0}	60	23	1	2016-09-04 00:40:20	566	573	False
510	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 8}	60	23	1	2016-09-04 00:41:42	573	574	False
0	back		60	23	1		574	573	False
512	group	{'field': 'tcp_dstport', 'aggregations': [{'field': 'packet_number', 'type': 'count'}], 'groupPriority': 1}	60	23	1	2016-09-04 00:45:55	573	576	False
0	back		60	23	1		576	573	False
0	back		60	23	1		573	566	False
513	group	{'field': 'tcp_dstport', 'aggregations': [], 'groupPriority': 0}	60	23	1	2016-09-04 00:46:39	566	577	False
0	back		60	23	1		577	566	False
514	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	60	23	1	2016-09-04 00:49:39	566	578	False
515	group	{'field': 'tcp_dstport', 'aggregations': [], 'groupPriority': 1}	60	23	1	2016-09-04 00:49:50	578	579	False
0	back		60	23	1		579	578	False
0	back		60	23	1		578	566	False
516	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	60	23	1	2016-09-04 00:51:01	566	580	False
517	group	{'field': 'tcp_dstport', 'aggregations': [], 'groupPriority': 1}	60	23	1	2016-09-04 00:51:21	580	581	False
518	group	{'field': 'tcp_dstport', 'aggregations': [], 'groupPriority': 0}	61	23	1	2016-09-04 00:52:51	582	583	False
519	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	63	23	1	2016-09-06 17:57:33	585	586	True
0	back		63	23	1		586	585	True
520	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	63	23	1	2016-09-06 18:30:55	585	587	True
0	back		63	23	1		587	585	True
521	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	63	23	1	2016-09-06 18:31:07	585	588	True
0	back		63	23	1		588	585	True
522	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	63	23	1	2016-09-06 18:31:29	585	589	True
0	back		63	23	1		589	585	True
523	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	63	23	1	2016-09-06 18:35:17	585	590	True
524	filter	{'field': 'highest_layer', 'term': 'icmp', 'condition': 512}	64	25	1	2016-09-08 10:38:16	591	592	False
526	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	64	25	1	2016-09-08 10:39:55	592	594	False
529	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	64	25	1	2016-09-08 10:40:22	594	597	False
532	filter	{'field': 'highest_layer', 'term': 'icmp', 'condition': 512}	64	25	1	2016-09-08 10:41:12	597	600	False
533	filter	{'field': 'highest_layer', 'term': 'icmp', 'condition': 512}	64	25	1	2016-09-08 10:41:48	600	601	False
534	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	64	25	1	2016-09-08 10:42:10	601	602	False
535	group	{'field': 'length', 'aggregations': [], 'groupPriority': 0}	64	25	1	2016-09-08 10:42:32	602	603	False
536	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	64	25	1	2016-09-08 10:42:56	603	604	False
539	group	{'field': 'info_line', 'aggregations': [], 'groupPriority': 0}	64	25	1	2016-09-08 10:43:53	604	607	False
540	filter	{'field': 'highest_layer', 'term': 'icmp', 'condition': 16}	66	26	1	2016-09-08 11:03:57	609	610	False
541	filter	{'field': 'highest_layer', 'term': 'icmp', 'condition': 16}	66	26	1	2016-09-08 11:04:09	610	611	False
542	filter	{'field': 'highest_layer', 'term': 'icmp', 'condition': 512}	66	26	1	2016-09-08 11:04:22	611	612	False
543	filter	{'field': 'highest_layer', 'term': 'icmp', 'condition': 512}	66	26	1	2016-09-08 11:04:28	612	613	False
544	filter	{'field': 'highest_layer', 'term': 'icmp', 'condition': 512}	67	26	1	2016-09-08 11:05:25	614	615	False
545	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 16}	67	26	1	2016-09-08 11:07:23	615	617	False
546	filter	{'field': 'eth_dst', 'term': '00:26:b9:2b:0b:59', 'condition': 16}	67	26	1	2016-09-08 11:09:00	617	618	False
0	back		67	26	1		618	617	False
547	filter	{'field': 'eth_dst', 'term': '00:26:b9:2b:0b:59', 'condition': 512}	67	26	1	2016-09-08 11:09:14	617	619	False
0	back		67	26	1		619	617	False
0	back		67	26	1		617	615	False
548	filter	{'field': 'info_line', 'term': 'reply', 'condition': 16}	67	26	1	2016-09-08 11:16:06	615	620	False
549	filter	{'field': 'info_line', 'term': 'reply', 'condition': 16}	67	26	1	2016-09-08 11:16:36	620	621	False
0	back		67	26	1		621	620	False
0	back		67	26	1		620	615	False
550	filter	{'field': 'ip_src', 'term': '82.108.19.97', 'condition': 16}	67	26	1	2016-09-08 11:17:24	615	622	False
0	back		67	26	1		622	615	False
551	filter	{'field': 'ip_dst', 'term': '82.108.19.97', 'condition': 16}	67	26	1	2016-09-08 11:17:58	615	623	False
552	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 16}	70	28	1	2016-09-08 13:23:09	626	627	False
553	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 16}	70	28	1	2016-09-08 13:23:59	627	628	False
554	filter	{'field': 'tcp_stream', 'term': '28', 'condition': 8}	70	28	1	2016-09-08 13:25:21	628	629	False
555	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	74	21	2	2016-09-08 23:51:32	633	634	True
0	back		74	21	2		634	633	True
556	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	74	21	2	2016-09-08 23:51:54	633	635	True
